media,date,url,content,word_count,klasifikasi
Bisnis.com,11/24/2015 1:15,http://industri.bisnis.com/read/20151124/45/495081/proyek-pinjaman-china-pembebasan-lahan-5-ruas-tol-ditarget-tuntas-tahun-ini," Bisnis.com, JAKARTAPemerintah menargetkan pembebasan lahan untuk lima ruas tol yang menggunakan pinjaman China dapat tuntas tahun ini. Pasalnya, lahan yang telah bebas di masing-masing ruas tol tersebut telah di atas 90%. Direktur Jalan Bebas Hambatan, Perkotaan dan Fasilitasi Jalan Daerah Subagyo memastikan proses pembebasan lahan tidak akan mengganggu konstruksi yang akan dikerjakan, seiring dengan pencairan pnjaman China yang akan dimulai pada bulan ini. ""Kalau dipukul rata semua tol yang pakai loan China 100% tahun ini. Kalaupun tidak, konstruksi tidak akan terganggu dengan lahan,"" ujarnya, Senin (23/11). Adapun ruas tol yang menggunakan pinjaman China tersebut antara lain ManadoBitung, BalikpapanSamarinda, SoloKertosono, CileunyiSumedangDawuan seksi II (Cisumdawu) dan MedanKualanamu seksi MedanPerbarakan yang menjadi porsi pemerintah. HIngga kini pihaknya masih melakukan pembayaran terhadap ruas tol tersebut. Untuk ruas MedanKualanamu, dia mengungkapkan sudah ada permintaan pembayaran senilai Rp140 miliar yang akan dilakukan pada tahun ini. Adapun pada ruas BalikpapanSamarinda Seksi V, dari hasil inventarisasi, pihaknya menemukan lahan milik TNI Angkatan Darat yang bisa digunakan untuk konstruksi. Proses pembayaran ganti rugi ditargetkan mencapai 80% pada bulan ini, dan terus dituntaskan hingga akhir tahun.Subagyo mengatakan hingga kini pihaknya telah menghabiskan dana sekitar Rp700 miiar dari APBN 2015 untuk membebaskan lahan tol yang menggunakan pinjaman China ini. Setelah membebaskan kelima ruas tol ini, pihaknya pun mempersiapkan pembebasan lahan 8 ruas tol Trans Sumatera yang tercantum dalam Peraturan Presiden no 117 tahun 2015 tentang perubahan atas peraturan presiden nomor 100 tahun 2014 tentang Percepatan Pembangunan jalan Tol Di Sumatera. Namun, dia belum bersedia mengungkapkan alokasi anggaran yang disiapkan untuk delapan ruas prioritas tersebut. ""Baru dalam proses penetapan lokasi untuk delapan ruas Trans Sumatera. Kita mengestimasikan kebutuhan lahan itu secara global. Belum bisa kita ungkapkan kebutuhan per ruas teralalu dini, takutnya nanti disalahgunakan,"" ujarnya. Apps Bisnis.com available on: Editor : Bastanul Siregar Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('ruas', 11), ('tol', 9), ('lahan', 8), ('bebas', 7), ('china', 5), ('pinjam', 3), ('sumatera', 3), ('bisnis', 3), ('konstruksi', 3), ('proses', 3)]",5
Bisnis.com,11/24/2015 9:11,http://industri.bisnis.com/read/20151124/45/495141/pelaku-usaha-konstruksi-nasional-didorong-ekspansi-ke-arab-saudi," Bisnis.com, JAKARTAâ€”Pemerintah mendorong para pelaku jasa konstruksi nasional untuk memanfaatkan peluang pasar konstruksi yang besar di Timur Tengah meningkatkan daya saing di lingkup internasional. Direktur Jenderal Bina Konstruksi Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) Yusid Toyib mengatakan, pemerintah memiliki target peningkatan ekspor konstruksi sebesar Rp15 triliun pada periode 2015-2019. Selain itu, pemerintah juga menargetkan peningkatan kapitalisasi investasi infrastruktur bidang PUPR sebesar 15%. Menurutnya, salah satu strategi untuk mencapai target tersebut adalah melalui keikutsertaan dalam pameran internasional. Indonesia selama 23-26 November 2015 mengikuti Pameran The Big 5 dan Forum Bisnis Misi Konstruksi Indonesia ke United Arab Emirates (UAE). Melalui keikutsertaan dalam kegiatan tersebut, Indonesia melakukan promosi peluang investasi untuk mendapatkan investor di bidang infrastruktur sekaligus untuk memperluas pangsa pasar internasional bagi pelaku industri konstruksi nasional Yusid optimis, di tahun ini pelaku konstruksi Indonesia akan lebih tertarik untuk berkiprah di UAE, mengingat peluang begitu besar dan sudah tidak saatnya lagi hanya mengandalkan pekerjaan di negara sendiri. â€œSaatnya pelaku jasa konstruksi Indonesia mengembangkan sayap ke luar negeri,â€ katanya dalam siaran pers, Selasa (24/11/2015). Keikutsertaan Indonesia untuk ketiga kalinya dalam pameran konstruksi terbesar di dunia tersebut bertujuan untuk membuka akses bagi perusahaan Indonesia untuk mampu menembus pasar intrenasional, sekaligus meningkatkan kemampuan pelaku konstruksi lokal agar lebih berdaya saing. Pada pameran dan temu bisnis kali ini, Dirjen Bina Konstruksi didampingi oleh peserta pameran dari Indonesia, yaitu dari PT PINDAD, APPAKSI, PT Waskita Karya, PT Wiratman, dan perwakilan dari Lembaga Pengembangan Jasa Konstruksi. Menurutnya, upaya pengembangan sayap hingga ke Timur Tengah adalah cara untuk tepatbagi pelaku konstruksi indonesia untuk berjaya di dunia internasional. Selama di dubai, Dirjen Bina Konstruksi dengan dibantu oleh KBRI Abu Dhabi dan KJRI Dubai, akan melakukan temu bisnis dengan Kementerian PU dari negara UAE, KADIN UAE, Bin Ladin Group, Emaar Properties, Arab Tec, Eagle Hills, dan Istithmar untuk mempromosikan peluang investasi di Indonesia dan memperluas pangsa pasar konstruksi ke luar negeri. Apps Bisnis.com available on: Editor : Mia Chitra Dinisari Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('konstruksi', 15), ('indonesia', 11), ('laku', 8), ('bisnis', 6), ('pamer', 5), ('internasional', 4), ('peluang', 4), ('tingkat', 4), ('uae', 4), ('pasar', 4)]",5
Bisnis.com,11/25/2015 7:49,http://industri.bisnis.com/read/20151125/45/495489/pemkot-bandung-lanjutkan-pembangunan-tol-dalam-kota," Bisnis.com, JAKARTA--Pemerintah Kota Bandung mempercepat pembangunan proyek tol dalam kota atau Bandung Intra Urban Toll Road (BIUTR) sepanjang total 27,3 km yang sempat tertunda karena pembebasan lahan. Pembangunan jalan tol ini diharapkan dapat selesai bersamaan dengan operasi kereta cepat JakartaBandung pada 2019. Wali Kota Bandung Ridwan Kamil hari ini mengunjungi Menteri Koordinator Kemaritiman Rizal Ramli di kantor Badan Pengkajian dan Penerapan Teknologi (BPPT) untuk membahas masalah pembebasan lahan proyek yang menggunakan pinjaman JICA senilai Rp1,8 triliun ini. Dalam pertemuan itu, Ridwan minta bantuan dari Menko Rizal terkait pembebasan 17 bidang tanah negara yang dimiliki 10 kementerian/lembaga. Kami menyampaikan permohonan bantuan, karena kadang kerjaan tidak beres karena koordinasi. Pembebasan lahan kalau diketok langsung oleh pemkot agak susah, ujarnya saat konferensi pers, Selasa (24/11). Dia mengungkapkan, Bandung memiliki gejala kota metropolitan yang mirip dengan Jakarta, di mana kepadatan jumlah penduduk tidak seimbang dengan infrastruktur jalan dan transportasi. Menurutnya, jumlah penduduk Kota Bandung kini mencapai 2,5 juta orang, dengan jumlah turis sekitar 6 juta orang pertahun. Di samping itu, kebiasaan masyarakat yang lebih gemar mengunakan kendaraan pribadi juga menjadi pemicu kemacetan. Oleh karena itu, pihaknya menilai solusi yang tepat untuk memecahkan persoalan ini adalah dengan membenahi infrastruktur jalan dan dikombinaskan dengan perbaikan transportasi publik. Bandung tanahnya berbukit, pada jaman kolonial dibangun sebagai garden city. Jalannya gak bisa di gedein. Caranya harus dikombinasi, antara transportasi publik dan juga jalan ring road. Tanpa dua itu kelancaran perekonomiannya seperti sekarang, udah mentok. Komplain makin tinggi, macet makin parah, ujarnya Menko Rizal Ramli menyambut baik rencana percepatan pembangunan tol dalam kota tersebut. Pihaknya akan berkoordinasi dengan kementerian dan lembaga terkait untuk membebaskan lahan demi pembangunan jalan tol. Yang penting proyek bisa launching Januari 2016. Walkot tulis surat resmi lembaga mana saja yang tanahnya terkena. Kami akan hubungi satu-satu. Mudah-mudahan sebelum Januari sudah beres, ujarnya. Selain itu, pihaknya juga berencana untuk merancang skema pembiayaan untuk pengembangan transportasi berbasis rel di Bandung. Seperti diketahui, pemkot Bandung berencana mengembangkan kendaraan umum berupa metro capsule atau cable car. Namun, untuk itu pemkot Bandung meminta kucuran APBN karena investasi yang dibutuhkan sangat besar. Kami minta deputi kami untuk mengatur pembiayaan, termasuk menerbitkan lembaga pendanaan infrastruktur. Kami akan upayakan supaya diterbitkan sebagian pada pertengahan 2016 supaya konstruksi bisa dibangun, ujarnya. Kepala Badan Pengatur Jalan Tol Herry Trisaputra Zuna mengungkapkan jalan tol dalam kota Bandung telah tercantum dalam Keputusan Menteri PU Nomor 567 Tahun 2010 tentang Rencana Umum Jaringan Jalan Nasional. Ini sudah dari dulu Cuma memang terkendala karena banyak hal terutama tanah. Ada komitmen daerah tidak dilaksanakan waktu itu sekarang kita pertajam lagi kita percepat, ujarnya. Menurutnya, pengadaan tanah telah dilaksanakan oleh pemda melalui PT Jasa Sarana hingga 2013. Adapun dana pengadaan tanah tersebut senilai Rp1,06 miliar yang bersumber dari pinjaman JICA. Hingga kini, lahan yang telah bebas baru mencapai 2 km. Pembebasan lahan akan dilanjutkan dengan menggunakan APBN dan APBD Jawa Barat. Apps Bisnis.com available on: Editor : Mia Chitra Dinisari Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('bandung', 10), ('jalan', 9), ('bebas', 7), ('kota', 7), ('bangun', 6), ('tanah', 6), ('tol', 6), ('lahan', 6), ('transportasi', 4), ('cepat', 4)]",5
Bisnis.com,11/25/2015 19:40,http://industri.bisnis.com/read/20151125/44/495772/pln-mulai-pembangunan-plta-1.400-mw," Bisnis.com, JAKARTAâ€”PT Perusahaan Listrik Negara (Persero) tengah memulai pembangunan sejumlah pembangkit listrik tenaga air (PLTA) berkapasitas 1.400 MW. Direktur Bisnis Regional Jawa Bagian Tengah PT Perusahaan Listrik Negara (PLN) Nasri Sebayang mengatakan, hingga saat ini, listrik dari PLTA baru mencapai 4.000 MW. PLN menargetkan dapat membangun sejumlah PLTA baru berkapasitas total 1.500 MW hingga 2019 dan 6.000 MW hingga 2025. Saat ini, kontrak pembangunan waduk dan PLTA yang sudah ditandatangani mencapai 1.400 MW. â€œKita akan bangun di Cisokan 1.040 MW, di Asahan 180 MW, di Peusangan 86 MW, dan beberapa PLTA skala kecil,â€ katanya, Rabu (25/11/2015). Selain itu, PLN juga akan menandatangani kontrak pembangunan PLTA di waduk yang dibangun Kementerian Pekerjaan Umum dan Perumahan Rakyat. Saat ini, kontrak yang telah ditandatangani adalah pembangunan PLTA di Waduk Jatigede. PLTA di Waduk Jatigede akan memiliki kapasitas 2 x 55 MW dengan target penyelesaian di 2019. Nasri tidak mengungkapkan kontraktor pelaksana proyek tersebut. Meski begitu, berdasarkan keterangan resmi PT PLN, pembangunan PLTA tersebut membutuhkan dana sekitar US$224,4 juta. Apps Bisnis.com available on: Editor : Rustam Agus Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('plta', 9), ('mw', 9), ('bangun', 8), ('listrik', 4), ('bisnis', 4), ('1', 4), ('pln', 4), ('waduk', 4), ('pt', 3), ('kontrak', 3)]",4
Bisnis.com,11/26/2015 16:30,http://industri.bisnis.com/read/20151126/45/496039/ketua-umum-kadin-gapensi-yakin-rosan-mampu-percepat-akselerasi-dunia-usaha," Ketua Umum Kadin: Gapensi Yakin Rosan Mampu Percepat Akselerasi Dunia Usaha Dimas Novita Sari Kamis, 26/11/2015 16:30 WIB Ketua Umum Kamar Dagang dan Industri Indonesia (Kadin) periode 2015-2020 Rosan P. Roeslani (tengah) melambaikan tangan usai penghitungan suara pada Musyawarah Nasional (Munas) VII Kadin di Trans Hotel, Bandung, Jawa Barat, Selasa (24/11/2015) malam. Antara/Novrian Arbi Bisnis.com, JAKARTA - Gabungan Pelaksana Konstruksi (Gapensi) meyakini kepemimpinan Kamar Dagang dan Industri (Kadin) periode 2015-2020 di bawah Rosan P. Roeslani akan mempercepat akselerasi dunia usaha. Sekjen Gapensi Andi Rukman Karumpa mengatakan asosiasi menyambut baik atas terpilihnya Rosan. Dia mengatakan sebagai tokoh muda, Rosan memiliki nilai lebih untuk dapat berkoordinasi dengan pemerintah. Kendati demikian, ia berharap Rosan tidak meninggalkan Usaha Kecil Menengah (UKM) Konstruksi dan terus memperjuangkan masa depan UKM Konstruksi dari ketatnya persaingan dengan industri besar baik swasta maupun Badan Usaha Milik Negara. Menurutnya, industri jasa konstruksi sangat penting untuk mendukung target pertumbuhan ekonomi nasional. â€œUKM konstruksi sangat berperan dalam menyerap belanja negara agar target pertumbuhan itu tercapai. Kami titip harapan agar beliau bersama Gapensi berjuang untuk membesarkan UKM konstruksi,â€ ucap Andi. Pada APBNP 2015, pemerintah telah mengalokasikan anggaran infrastruktur sebesar Rp290,3 triliun atau meningkat 63,18% dari realisasi APBN 2014, yang tercatat mencapai Rp177,9 triliun. Dari nilai pasar sebesar itu, sebanyak 85% dikuasai oleh kontraktor besar yang secara jumlah hanya 5% dari total 160.000 badan usaha konstruksi di Tanah Air. Kondisi itu, sambung Andi, mengakibatkan persaingan usaha di pasar konstruksi skala kecil dan menengah menjadi tidak sehat dan terdistorsi sehingga membuka peluang bagi pengguna jasa yang bertikad kurang baik. ""UKM konstruksi merupakan pihak yang paling rentan terhadap aksi kriminalisasi padahal UKM konstruksi dinilai sangat besar jumlahnya atau mencapai 99% dari 48.000 anggota Gapensi di seluruh Indonesia,"" paparnya. Apps Bisnis.com available on: Editor : Saeno Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('konstruksi', 10), ('ros', 6), ('usaha', 6), ('ukm', 6), ('gapensi', 5), ('industri', 4), ('kadin', 4), ('nilai', 3), ('bisnis', 3), ('2015', 3)]",5
Bisnis.com,11/26/2015 20:25,http://industri.bisnis.com/read/20151126/12/496163/jakarta-tourism-expo-di-balikpapan-incar-transaksi-rp25-miliar," Bisnis.com, BALIKPAPANâ€”Transaksi selama tiga hari pergelaran Jakarta Tourism Expo 2015 di Balikpapan ditargetkan dapat mencapai Rp2,5 miliar, atau meningkat 100% dari realisasi transaksi pameran tahun lalu yang mencapai Rp1,3 miliar. Sebelumnya, Dinas Pariwisata DKI Jakarta menggelar pameran Jakarta Tourism Expo 2015 di Atrium Ewalk, Balikpapan, mulai dari 27-29 November. Dalam acara tersebut, ditawarkan berbagai macam paket wisata menarik dengan harga terjangkau. Selain Balikpapan, JTE 2015 juga telah digelar di Kota Medan, Makassar, Pontianak, dan Surabaya. Balikpapan merupakan kota terakhir dalam rangkaian pelaksanaan JTE 2015. â€œTransaksi di Medan pada pameran tahun ini mencapai Rp1,7 miliar, sementara transaksi di Makassar mencapai Rp1,8 miliar, di Pontianak Rp2,1 miliar, dan Surabaya Rp1,7 miliar,â€ tutur Kasi Promosi Pariwisata Dalam Negeri Dinas Pariwisata DKI Jakarta Umuarsih Badriyah, Kamis (26/11/2015). Tim penyelenggara bekerja sama dengan Citilink dan Sriwijaya Air dalam penjualan tiket penerbangan menuju Jakarta. Selain itu, dilibatkan juga 85 mall dan 1.257 hotel dan restoran dalam paket-paket wisata yang ditawarkan selama pameran. â€œKami juga menggelar crazy sale pada Minggu, tarif penginapan bisa dibeli dengan harga Rp99.000 saja dan kami juga akan bagi-bagi voucher belanja secara cuma-Cuma untuk belanja di mall-mall,â€ tutupnya. Apps Bisnis.com available on: Editor : Rustam Agus Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('miliar', 6), ('balikpapan', 5), ('2015', 5), ('jakarta', 5), ('gelar', 4), ('pamer', 4), ('capai', 4), ('rp1', 4), ('transaksi', 4), ('bisnis', 3)]",9
Bisnis.com,11/27/2015 18:06,http://industri.bisnis.com/read/20151127/45/496439/dapat-jatah-rp10408-triliun-ini-sasaran-prioritas-kementerian-pupr-pada-2016," Dapat Jatah Rp104,08 Triliun, Ini Sasaran Prioritas Kementerian PUPR Pada 2016 Emanuel B. Caesario Jum'at, 27/11/2015 18:06 WIB Pekerja menyelesaikan konstruksi jembatan penyebarangan. Bisnis.com Bisnis.com, JAKARTAâ€”Kementerian Pekerjaan Umum dan Perumahan Rakyat memperoleh pagu anggaran Rp104,08 triliun pada 2016. Sebesar 78,05%, atau Rp81,24 triliun akan dialokasikan untuk belanja modal. Belanja modal tersebut terbagi ke dalam empat direktorat jenderal, yakni Ditjen Bina Marga yang menangani jalan dan jembatan, Ditjen Sumber Daya Air yang menangani waduk dan irigasi, Ditjen Penyediaan dan Pembiayaan Perumahan untuk perumahan rakyat, dan Ditjen Cipta Karya untuk air minum, sanitasi, dan pemukiman kumuh. Berdasarkan data yang diperoleh Bisnis.com dari Kementerian PUPR, Jumat (27/11/2015), berikut ini rencana alokasi anggaran 2016: Ditjen Bina Marga mendapat alokasi anggaran Rp41,065 triliun. Sasaran prioritas Bina Marga antara lain pembangunan jalan baru 769 km, pembangunan jalan tol porsi pemerintah 29 km, pembangunan dan peningkatan jembatan 12.714 meter, pembangunan fly over, underpass, perlintasan tak sebidang kereta api 4.487 meter, dan pengadaan lahan jalan bebas hambatan 800 hektar. Ditjen Sumber Daya Air memperoleh anggaran Rp24,126 triliun. Sasaran prioritas SDA antara lain melanjutkan pembangunan 22 bendungan dan memulai 8 bendungan baru, pembangunan 60.000 hektar jaringan irigasi baru, rehabilitasi 347.000 hektar jaringan irigasi, operasi pemeliharaan irigasi, rawa, tambak 3,4 jtua hektar, 273 km pengendali banjir, 38 km pengamanan pantai, dan 387 buah embung. Ditjen Cipta Karya memperoleh anggaran Rp12,342 triliun. Sasaran prioritasnya antara lain pembangunan SPAM regional 1.450 liter/detik, SPAM IKK 2.189 liter/detik, SPAM berbasis masyarakat 1.480 liter/detik, penanganan 2.086 hektar kawasan kumuh perkotaan, penanganan tempat pembuangan akhir regional untuk 110.000 kepala keluarga, penanganan instalasi pengelolaan air limbah di 2 kbakota untuk 2.350 kk, dan revitalisasi 188 kawasan tematik. Sementara itu, untuk program perumahan rakyat dialokasikan Rp3,491 triliun. Sasaran prioritas perumahan 2016 antara lain pembangunan rumas susun 11.642 unit, pembangunan rumah khusus 6.350 unit, peningkatan kualitas rumah swadaya 94.000 unit, pembangunan baru rumah swadaya 1.000 unit, dan bantuan PSU untuk perumahan umu 42.000 unit. Apps Bisnis.com available on: Editor : Hendri Tri Widi Asworo Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('bangun', 10), ('rumah', 9), ('ditjen', 7), ('triliun', 7), ('000', 6), ('bisnis', 5), ('tangan', 5), ('hektar', 5), ('prioritas', 5), ('unit', 5)]",5
Bisnis.com,11/27/2015 19:40,http://industri.bisnis.com/read/20151127/44/496484/empat-kilang-senilai-us236-miliar-siap-dibangun," Bisnis.com, JAKARTA -- Pemerintah merencanakan pembangunan empat kilang minyak berkapasitas total 668.000 barel per hari dengan perkiraan nilai investasi US$23,6 miliar. Data Kementerian ESDM yang diperoleh di Jakarta, Jumat (27/11/2015), menyebutkan, keempat kilang pengolahan minyak mentah menjadi BBM tersebut masing-masing berlokasi di Medan, Sumut; Bontang, Kalimantan Timur; Cilacap, Jawa Tengah; dan Tuban, Jawa Timur. Menurut data tersebut, kilang di Medan direncanakan berkapasitas pengolahan 6.000 barel minyak mentah per hari dengan operator PT Indo Kilang Prima. Kilang di Medan diperkirakan menelan investasi sekitar US$200 juta dengan sumber pasokan minyak mentah (crude) berasal dari domestik. Sesuai rencana, tahap konstruksi (engineering, procurement, and construction/EPC) dan produksi kilang di Medan itu dilakukan pada periode 2016-2020. Selanjutnya, kilang di Bontang direncanakan berkapasitas pengolahan 300.000 barel per hari dengan operator PT Pertamina (Persero). Perkiraan nilai investasi kilang Bontang yang ""crude""-nya bersumber dari impor tersebut adalah US$10 miliar. Pada periode 2016-2020, kilang Bontang dijadwalkan memasuki tahap EPC dan kurun 2021-2025 dilanjut EPC sekaligus produksi. Lalu, kilang di Cilacap dengan kapasitas pengolahan 62.000 barel per hari akan dibangun Pertamina. Nilai investasi kilang Cilacap diperkirakan US$1,4 miliar dengan sumber ""crude"" dari impor. Kilang Cilacap ditargetkan memasuki tahap produksi pada kurun 2016-2020. Terakhir, kilang di Tuban berkapasitas 300.000 barel per hari dengan perkiraan investasi US$12 miliar. Kilang Tuban yang dibangun konsorsium Pertamina dan Saudi Aramco itu ditargetkan memasuki tahap EPC pada periode 2016-2020 dan dilanjut EPC serta produksi pada kurun 2021-2025. Setelah keempat kilang itu beroperasi, kapasitas kilang minyak di Indonesia pada 2025 akan meningkat menjadi 1,837 juta barel per hari. Saat ini, Indonesia memiliki sembilan kilang pengolahan minyak yang beroperasi dengan total kapasitas 1,169 juta barel per hari. Kesembilan kilang tersebut Pertama, kilang yang berlokasi di Dumai, Riau dengan kapasitas pengolahan minyak mentah 177.000 barel per hari, operator Pertamina dengan sumber ""crude"" dari domestik. Kedua, kilang di Plaju, Sumsel dengan kapasitas 127.300 barel per hari yang dioperasikan Pertamina. Sumber ""crude"" dari domestik. Ketiga, kilang di Balongan, Jabar berkapasitas 125.000 barel per hari dengan operator Pertamina dan sumber ""crude"" dari domestik. Keempat, kilang di Cilacap, Jateng berkapasitas 348.000 barel per hari dengan operator Pertamina dan sumber ""crude"" dari impor. Kelima, kilang di Cepu, Jateng dengan kapasitas 3.800 barel per hari milik Pusdiklat Migas Cepu dan sumber ""crude"" dari domestik. Keenam, kilang milik PT Triwahana Universal di Cepu, Jateng berkapasitas 18.000 barel per hari dengan sumber ""crude"" dari domestik. Ketujuh, kilang milik PT TPPI di Tuban, Jatim berkapasitas 100.000 barel per hari dengan pasokan minyak dari domestik. Kedelapan, kilang di Balikpapan, Kaltim berkapasitas 260.000 barel per hari dengan operator Pertamina dan pasokan ""crude"" dari domestik serta impor. Kesembilan, di Sorong, Papua milik Pertamina berkapasitas 10.000 barel per hari dengan sumber ""crude"" dari domestik. Apps Bisnis.com available on: Source : ANTARA Editor : Martin Sihombing Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('kilang', 26), ('kapasitas', 16), ('barel', 16), ('000', 12), ('crude', 11), ('sumber', 10), ('domestik', 9), ('pertamina', 9), ('minyak', 8), ('olah', 6)]",2
Bisnis.com,11/30/2015 16:59,http://industri.bisnis.com/read/20151130/45/497121/tol-cileunyi-tasik-jabar-tunggu-investor-gabung-proyek," Bisnis.com, BANDUNG - Pemerintah Provinsi Jawa Barat menyatakan peluang bagi investor untuk membangun jalan tol Cileunyi-Tasikmalaya masih sangat terbuka lebar. Gubernur Jabar Ahmad Heryawan mengatakan saat ini belum ada satu kesepakatan terkait investor yang melaksanakan pembangunan tersebut. Pihaknya membuka kesempatan seluas-luasnya bagi investor yang tertarik dan tidak akan mengistimewakan salah satu pihak terkait pembangunan jalan bebas hambatan yang direncanakan sepanjang 70 kilometer tersebut. ""Siapa yang duluan saja, kami tidak mau mengistimewakan. Siapa yang datang, siapa yang sepakat, segera. Itu saja,"" katanya, Senin (30/11/2015). Heryawan mengatakan rencana pembangunan jalan tol Cileunyi-Tasikmalaya diyakini akan mengundang minat banyak investor, sebab volume kendaraan yang melintasi jalur selatan Jabar terus meningkat setiap tahunnya. Oleh karena itu, rencana pembangunan jalan tol Cileunyi-Tasikmalaya diharapkan bisa segera terealisasi. Pihaknya sudah mengajukan rencana tersebut ke dalam rencana pembangunan jalan tol nasional melalui Kementerian Pekerjaan Umum dan Perumahan Rakyat, serta Badan Pengatur Jalan Tol. Dia mengharapkan pemerintah pusat segera mengabulkan rencana tersebut dengan memasukkannya ke dalam rencana pembangunan jalan tol nasional. ""Kami inginnya cepat, dan memang harus cepat,"" tegasnya. Aher mengakui setelah diusulkan memang belum tentu segera masuk ke dalam perencanaan pemerintah pusat, tetapi diharapkan pada 2016 digulirkan dan langsung investor masuk. Seperti diketahui, Pemerintah Provinsi Jawa Barat sudah membuat pra-feasibility studies rencana pembangunan jalan tol sepanjang 70 kilometer ini, dan membuat analisis mengenai dampak lingkungan. Dihubungi terpisah, Asosiasi Pengusaha Indonesia (Apindo) Jawa Barat mendukung pembangunan tol Cileunyi-Tasikmalaya guna menggenjot perekonomian di kawasan tersebut. Ketua Apindo Jabar Dedy Widjaja mengatakan infrastruktur yang belum memadai ke wilayah Priangan Timur antara lain Tasikmalaya, Ciamis, Garut, dan Banjar menjadi kendala bagi investor untuk menanamkan modalnya di kawasan tersebut. Apps Bisnis.com available on: Editor : Yusuf Waluyo Jati Reader's Choice: Pilih Topik menarik untuk Diulas oleh Harian Bisnis Indonesia. Klik di sini!","[('bangun', 9), ('rencana', 9), ('jalan', 8), ('tol', 8), ('investor', 6), ('perintah', 4), ('cileunyitasikmalaya', 4), ('bisnis', 3), ('harap', 3), ('jawa', 3)]",5
Detik Finance,11/5/2015 12:02,http://finance.detik.com/read/2015/11/05/115514/3062782/1034/listrik-di-palembang-tiap-hari-mati-ini-penjelasan-pln," Seorang warga kota Palembang bernama Ronaldo mengeluhkan listrik yang hampir setiap hari padam. Curhatan itu dia sampaikan melalui surat elektronik ke redaksi detikFinance. Dalam surat elektronik itu, Ronaldo bercerita listrik di tempat tinggalnya di Kecamatan 16 Ilir, Kelurahan Ilir Timur 1, Kota Palembang, kerap byar pet alias padam. Dia menghubungi layanan pelanggan PLN, di call center 123, namun jawabannya selalu sama yaitu pemadaman bergilir dan pengurangan beban. Lalu, bagaimana respons PLN terhadap keluhan ini? General Manager PLN wilayah Sumatera Selatan, Jambi, dan Bengkulu, Budi Pangestu, mengakui memang kerap terjadi pemadaman di kota Palembang. ""Secara umum di Pulau Sumatera ini satu sistem dan kita ini agak kekurangan daya,"" ujar Budi kepada detikFinance, Kamis (5/11/2015). Namun, kondisi kekurangan daya yang memicu terjadinya byar pet itu bukan tanpa alasan. Budi mengatakan, ada tiga faktor yang membuat listrik di Palembang sering padam. Pertama, pembangkit listrik tenaga air (PLTA) dengan kapasitas hampir 600 megawatt tidak bisa beroperasi maksimal karena pasokan air kurang akibat musim kemarau panjang. Kedua, pembangkit listrik tenaga uap (PLTG) juga tidak bisa beroperasi maksimal karena penurunan kapasitas mesin. Kondisi ini terjadi kabut asap berkepanjangan. Budi menjelaskan, proses pembakaran mesin PLTG membutuhkan asupan udara bersih. Namun, udara yang tercampur dengan asap masuk ke dalam mesin sehingga membuat filter atau saringan cepat kotor. ""Asap mengandung partikel seperti debu. Kita ganti filter baru seminggu atau sebulan sudah kotor. Kita kasih filter tambahan, tapi tetap juga cepat kotor,"" kata Budi. Sedangkan faktor ketiga yang memicu terjadinya byar pet, karena saat ini sedang dilakukan pemeliharaan sejumlah pembangkit listrik. Budi berharap pemeliharaan ini segera selesai sehingga proses pemulihan segera berjalan. Budi menambahkan, kondisi byar pet seperti di Palembang juga terjadi pada beberapa kota di Sumatera seperti Jambi, Bengkulu, dan Padang. ""Kita ini kan satu sistem seperti Jawa-Bali, kalau satu mengalami kekurangan maka yang lain juga sama,'' tutur Budi.","[('budi', 8), ('listrik', 6), ('palembang', 5), ('pet', 4), ('kota', 4), ('byar', 4), ('sumatera', 3), ('bangkit', 3), ('asap', 3), ('pln', 3)]",4
